1.401000,0.376878,0.478742
1.413000,0.376784,0.478441
1.423000,0.376673,0.477997
1.434000,0.376495,0.477730
1.446000,0.376290,0.477752
1.456000,0.376105,0.478077
1.468000,0.375901,0.478507
1.480000,0.375741,0.479005
1.489000,0.375662,0.479489
1.501000,0.375900,0.479223
1.513000,0.376835,0.475678
1.522000,0.378259,0.464603
1.534000,0.379644,0.439244
1.546000,0.380244,0.400451
1.556000,0.380330,0.361046
1.568000,0.380184,0.325551
1.579000,0.379954,0.295625
1.589000,0.379657,0.270799
1.601000,0.379292,0.250569
1.613000,0.378912,0.233833
1.622000,0.378716,0.220339
1.634000,0.378629,0.208841
1.646000,0.378511,0.199159
1.656000,0.378307,0.190753
1.667000,0.377971,0.184020
1.679000,0.377712,0.178319
1.689000,0.377462,0.173446
1.701000,0.377320,0.169307
1.713000,0.377167,0.165632
1.722000,0.377087,0.161560
1.734000,0.377096,0.155138
1.746000,0.377241,0.146061
1.756000,0.377423,0.135155
1.767000,0.377638,0.125047
1.779000,0.377833,0.116096
1.789000,0.377972,0.108624
1.800000,0.377962,0.102467
1.813000,0.377995,0.097167
1.822000,0.377927,0.092427
1.834000,0.377969,0.087918
1.846000,0.378008,0.083925
1.856000,0.378148,0.080737
1.867000,0.378252,0.078057
1.879000,0.378366,0.075678
1.889000,0.378472,0.073494
1.900000,0.378610,0.071575
1.913000,0.378702,0.069996
1.922000,0.378799,0.068625
1.934000,0.378875,0.067329
1.946000,0.378923,0.066286
1.956000,0.379455,0.067720
1.967000,0.381384,0.080454
1.979000,0.385641,0.122769
1.989000,0.391277,0.202889
2.000000,0.397338,0.303290
2.012000,0.402744,0.403268
2.022000,0.407777,0.479856
2.034000,0.412265,0.535805
2.046000,0.416232,0.576788
2.056000,0.419523,0.607009
2.067000,0.422145,0.630720
2.079000,0.424528,0.648846
2.089000,0.426644,0.662934
2.100000,0.428615,0.673607
2.113000,0.430353,0.681703
2.122000,0.432088,0.688025
2.134000,0.433761,0.692964
2.146000,0.435347,0.696816
2.156000,0.436907,0.699203
2.167000,0.438265,0.700806
2.179000,0.439524,0.701969
2.189000,0.440623,0.703084
2.200000,0.441659,0.704183
2.212000,0.442589,0.704891
2.222000,0.443575,0.705490
2.234000,0.444511,0.705698
2.246000,0.444914,0.706082
2.256000,0.444623,0.706669
2.267000,0.443499,0.707654
2.279000,0.442154,0.708180
2.289000,0.441003,0.708929
2.300000,0.439975,0.709766
2.312000,0.439124,0.710313
2.322000,0.438187,0.710479
2.334000,0.437453,0.710094
2.346000,0.436777,0.709680
2.355000,0.436245,0.709013
2.367000,0.435818,0.708146
2.379000,0.435553,0.707325
2.389000,0.435348,0.706711
2.400000,0.435254,0.706284
2.412000,0.435214,0.705745
2.422000,0.435437,0.704465
2.433000,0.436905,0.701980
2.446000,0.439507,0.698162
2.455000,0.442837,0.692873
2.467000,0.445707,0.687948
2.479000,0.448175,0.683466
2.488000,0.450632,0.679030
2.500000,0.453142,0.674295
2.512000,0.455492,0.669633
2.522000,0.457414,0.665221
2.533000,0.459298,0.660555
2.546000,0.460938,0.656127
2.555000,0.462576,0.652088
2.567000,0.464103,0.648453
2.581000,0.465571,0.644934
2.589000,0.466955,0.641436
2.600000,0.468345,0.637953
2.613000,0.469675,0.634650
2.622000,0.470898,0.631427
2.633000,0.471882,0.628432
2.646000,0.472810,0.625634
2.655000,0.473707,0.623082
2.667000,0.474611,0.620621
2.679000,0.475453,0.618446
2.689000,0.476275,0.616665
2.700000,0.477106,0.615021
2.712000,0.477900,0.613535
2.722000,0.478595,0.612158
2.733000,0.479260,0.610802
2.745000,0.479927,0.609531
2.755000,0.480558,0.608069
2.767000,0.481054,0.606768
2.779000,0.481520,0.605266
2.788000,0.482000,0.603621
2.800000,0.482266,0.599521
2.812000,0.481782,0.589926
2.822000,0.479127,0.566098
2.833000,0.470621,0.518352
2.845000,0.455523,0.454864
2.855000,0.436644,0.391577
2.866000,0.385031,0.312035
2.880000,0.336067,0.247200
2.888000,0.297679,0.199197
2.900000,0.267107,0.162553
2.912000,0.242512,0.134565
2.922000,0.222152,0.112722
2.933000,0.205740,0.095001
2.945000,0.192366,0.080866
2.955000,0.181522,0.069203
2.967000,0.171815,0.060068
2.978000,0.163584,0.052875
2.988000,0.156486,0.047192
3.000000,0.150879,0.042042
3.012000,0.146125,0.037527
3.022000,0.141950,0.033712
3.033000,0.138403,0.031152
3.045000,0.135179,0.029168
3.055000,0.132406,0.027926
3.066000,0.129915,0.026538
3.079000,0.127787,0.025232
3.088000,0.125959,0.023644
3.100000,0.124373,0.021638
3.112000,0.123020,0.019849
3.122000,0.121771,0.018178
3.133000,0.120739,0.017293
3.145000,0.119796,0.016655
3.155000,0.118936,0.016215
3.166000,0.118204,0.015918
3.179000,0.117412,0.015613
3.188000,0.116554,0.015293
3.200000,0.114778,0.014996
3.212000,0.112716,0.014584
3.222000,0.110259,0.014284
3.233000,0.108261,0.013697
3.245000,0.106367,0.013112
3.255000,0.104533,0.012773
3.266000,0.102818,0.012582
3.278000,0.101338,0.012675
3.288000,0.100057,0.012838
3.300000,0.098734,0.013271
3.312000,0.097558,0.013407
3.321000,0.096575,0.013351
3.333000,0.095737,0.012777
3.345000,0.094930,0.012204
3.355000,0.094038,0.011659
3.366000,0.093332,0.011291
3.378000,0.092766,0.010993
3.388000,0.092401,0.010644
3.399000,0.091897,0.010275
3.412000,0.091379,0.009910
3.421000,0.090798,0.009592
3.433000,0.090445,0.009209
3.445000,0.090112,0.008718
3.455000,0.089862,0.008186
3.466000,0.089525,0.007864
3.478000,0.089195,0.007671
3.488000,0.088826,0.007488
3.500000,0.088352,0.007364
3.511000,0.087880,0.007253
3.521000,0.087299,0.007143
3.533000,0.086919,0.007060
3.545000,0.086589,0.006956
3.555000,0.086410,0.006885
3.566000,0.086157,0.006581
3.578000,0.085867,0.006236
3.588000,0.085527,0.005902
3.599000,0.085346,0.005392
3.611000,0.085250,0.004907
3.621000,0.085252,0.004392
3.633000,0.085126,0.004006
3.645000,0.085019,0.003605
3.655000,0.084831,0.003107
3.666000,0.084767,0.002759
3.678000,0.084695,0.002323
3.688000,0.084650,0.001863
3.699000,0.084699,0.001199
3.711000,0.084651,0.000691
3.721000,0.085782,0.000245
3.732000,0.092944,0.000198
3.745000,0.115917,-0.000100
3.754000,0.161812,-0.001121
3.766000,0.229022,-0.002533
3.778000,0.307946,-0.003398
3.788000,0.379370,-0.003927
3.799000,0.436547,-0.004458
3.811000,0.479922,-0.005081
3.821000,0.512813,-0.005782
3.832000,0.537805,-0.006433
3.844000,0.557126,-0.006977
3.854000,0.572064,-0.007399
3.866000,0.583680,-0.007819
3.878000,0.592878,-0.008324
3.887000,0.600266,-0.008719
3.899000,0.606397,-0.008892
3.911000,0.611489,-0.009173
3.921000,0.615628,-0.009680
3.932000,0.619053,-0.010207
3.944000,0.621697,-0.010657
3.954000,0.624112,-0.010927
3.966000,0.626490,-0.010991
3.978000,0.632104,-0.010748
3.987000,0.645649,-0.010631
3.999000,0.671635,-0.009557
4.011000,0.703764,-0.008782
4.021000,0.743109,-0.007728
4.032000,0.778358,-0.006678
4.044000,0.805229,-0.005843
4.054000,0.825886,-0.005446
4.065000,0.842050,-0.005022
4.078000,0.854726,-0.004593
4.087000,0.864969,-0.004004
4.099000,0.873281,-0.003659
4.111000,0.880177,-0.003295
4.121000,0.885518,-0.003094
4.132000,0.889849,-0.002955
4.144000,0.893473,-0.003018
4.154000,0.896654,-0.003277
4.165000,0.899611,-0.003475
4.178000,0.902061,-0.003598
4.187000,0.904387,-0.003517
4.199000,0.906336,-0.003700
4.211000,0.908199,-0.003904
4.221000,0.909737,-0.004469
4.232000,0.911187,-0.004880
4.244000,0.912477,-0.005395
4.254000,0.913533,-0.005838
4.265000,0.914466,-0.006181
4.278000,0.915371,-0.006529
4.287000,0.916158,-0.006875
4.299000,0.916959,-0.007176
4.311000,0.917696,-0.007504
4.321000,0.918431,-0.007858
4.332000,0.919062,-0.008303
4.344000,0.919846,-0.008618
4.354000,0.920893,-0.009063
4.365000,0.922193,-0.009769
4.378000,0.923420,-0.010582
4.387000,0.924617,-0.011400
4.399000,0.925771,-0.011995
4.411000,0.926892,-0.012568
4.420000,0.928028,-0.013420
4.432000,0.929007,-0.014284
4.444000,0.929873,-0.015249
4.454000,0.930618,-0.016183
4.465000,0.931364,-0.016969
4.478000,0.932099,-0.017757
4.487000,0.932794,-0.018320
4.498000,0.933388,-0.019037
4.511000,0.933948,-0.019744
4.521000,0.934309,-0.020525
4.532000,0.934701,-0.021288
4.544000,0.935060,-0.021996
4.554000,0.935546,-0.022596
4.565000,0.936014,-0.023199
4.577000,0.936435,-0.023886
4.587000,0.936746,-0.024680
4.598000,0.937130,-0.025468
4.611000,0.937521,-0.026230
4.620000,0.937945,-0.027095
4.632000,0.938214,-0.027886
4.644000,0.938420,-0.028633
4.654000,0.938664,-0.029222
4.665000,0.938996,-0.029781
4.677000,0.939383,-0.030256
4.687000,0.939687,-0.030545
4.698000,0.939987,-0.030949
4.711000,0.940224,-0.031419
4.720000,0.940496,-0.032076
4.732000,0.940726,-0.032692
4.744000,0.940907,-0.033262
4.754000,0.941103,-0.033628
4.765000,0.941304,-0.033824
4.777000,0.941504,-0.034019
4.787000,0.941724,-0.034364
4.798000,0.941894,-0.034867
4.810000,0.942073,-0.035361
4.820000,0.942125,-0.035845
4.832000,0.942197,-0.036262
4.844000,0.942295,-0.036611
4.854000,0.942423,-0.036816
4.865000,0.942602,-0.037131
4.877000,0.942733,-0.037413
4.887000,0.942922,-0.037671
4.898000,0.943201,-0.037715
4.910000,0.943538,-0.037900
4.920000,0.943779,-0.038255
4.931000,0.943924,-0.038650
4.944000,0.944015,-0.039043
4.953000,0.944015,-0.039420
4.965000,0.944073,-0.039895
4.977000,0.944109,-0.040274
4.987000,0.944276,-0.040485
4.998000,0.944302,-0.040654
5.010000,0.944329,-0.040819
5.020000,0.944410,-0.041215
5.031000,0.944573,-0.041555
5.044000,0.944831,-0.041862
5.053000,0.944921,-0.042128
5.065000,0.945003,-0.042451
5.077000,0.944993,-0.042757
5.087000,0.943402,-0.041392
5.098000,0.940774,-0.040252
5.110000,0.918891,-0.023663
5.120000,0.863343,0.040366
5.131000,0.811515,0.114161
5.144000,0.753921,0.214239
5.153000,0.701862,0.317478
5.164000,0.659428,0.409322
5.177000,0.626521,0.482579
5.187000,0.600832,0.533768
5.198000,0.580395,0.570489
5.210000,0.563918,0.597017
5.220000,0.550764,0.617868
5.231000,0.539674,0.634042
5.244000,0.530699,0.646270
5.253000,0.523550,0.654870
5.265000,0.517685,0.660600
5.277000,0.512855,0.665659
5.287000,0.508651,0.670376
5.298000,0.504342,0.675675
5.310000,0.496366,0.687419
5.319000,0.482607,0.707037
5.331000,0.447389,0.755479
5.343000,0.394620,0.815866
5.353000,0.347926,0.863838
5.365000,0.310478,0.900521
5.377000,0.282849,0.927252
5.386000,0.260791,0.948740
5.398000,0.243426,0.964822
5.410000,0.229306,0.977915
5.420000,0.218291,0.988095
5.431000,0.209053,0.995969
5.443000,0.201820,1.002112
5.453000,0.195903,1.006550
5.464000,0.191410,1.010181
5.477000,0.187869,1.012718
5.486000,0.185111,1.014586
5.498000,0.182656,1.016148
5.510000,0.180357,1.017831
5.520000,0.178394,1.019566
5.531000,0.176506,1.020646
5.543000,0.175101,1.021360
5.553000,0.173211,1.022291
5.564000,0.165111,1.021672
5.577000,0.146147,1.019288
5.586000,0.125434,1.016803
5.598000,0.104904,1.014566
5.610000,0.087893,1.012594
5.620000,0.073959,1.010505
5.631000,0.062304,1.008515
5.643000,0.052543,1.006816
5.653000,0.044068,1.005679
5.664000,0.037069,1.004648
5.677000,0.030946,1.003858
5.686000,0.025936,1.003254
5.698000,0.021557,1.003098
5.710000,0.018085,1.002832
5.720000,0.015053,1.002315
5.731000,0.012609,1.001044
5.743000,0.010507,0.999925
5.753000,0.008371,0.998852
5.764000,0.006426,0.998520
5.777000,0.004489,0.998295
5.786000,0.003289,0.997951
5.798000,0.002122,0.997717
5.810000,0.001278,0.997520
5.820000,0.000097,0.997789
5.831000,-0.000818,0.997897
5.843000,-0.001839,0.997818
5.853000,-0.002467,0.997448
5.864000,-0.003019,0.996713
5.876000,-0.003501,0.996240
5.886000,-0.003871,0.995783
5.897000,-0.004058,0.995925
5.910000,-0.004113,0.995962
5.920000,-0.004244,0.996303
5.931000,-0.004202,0.996254
5.943000,-0.003906,0.996123
5.953000,0.004588,0.990552
5.964000,0.047565,0.959504
5.976000,0.105375,0.913194
5.986000,0.171890,0.860806
5.997000,0.245186,0.796913
6.010000,0.311176,0.745506
6.019000,0.361660,0.697147
6.031000,0.397981,0.655523
6.043000,0.422858,0.618344
6.053000,0.441252,0.588800
6.064000,0.454136,0.567426
6.076000,0.464318,0.549707
6.086000,0.472611,0.535535
6.097000,0.479526,0.524637
6.110000,0.485132,0.516073
6.119000,0.489768,0.509043
6.131000,0.493522,0.503020
6.143000,0.496595,0.498059
6.153000,0.499161,0.494169
6.164000,0.501287,0.491089
6.176000,0.503269,0.488144
6.186000,0.504895,0.485907
6.197000,0.506224,0.484507
6.210000,0.507270,0.483405
6.219000,0.508207,0.482256
6.231000,0.509045,0.481091
6.243000,0.509877,0.480068
6.252000,0.510611,0.479283
6.264000,0.511368,0.478575
6.276000,0.511860,0.478191
6.286000,0.512279,0.477585
6.297000,0.512494,0.476989
6.309000,0.512325,0.476661
6.319000,0.511721,0.477192
6.330000,0.510461,0.478291
6.343000,0.509095,0.479506
6.352000,0.507680,0.480175
6.364000,0.506442,0.480519
6.376000,0.505410,0.480727
6.386000,0.504530,0.481303
6.397000,0.503706,0.482244
6.410000,0.502884,0.483111
6.419000,0.502092,0.483814
6.431000,0.501437,0.484099
6.443000,0.500737,0.484432
6.452000,0.500125,0.484439
6.464000,0.499567,0.484360
6.476000,0.499125,0.484218
6.486000,0.498664,0.484316
6.497000,0.498247,0.484408
6.509000,0.497886,0.484479
6.519000,0.497673,0.484622
6.530000,0.497381,0.484811
6.543000,0.497126,0.484964
6.552000,0.496807,0.484770
6.564000,0.496496,0.484604
6.576000,0.496205,0.484572
6.586000,0.495819,0.484740
6.597000,0.495526,0.485173
6.609000,0.495225,0.485450
6.619000,0.495069,0.485767
6.630000,0.495076,0.485873
6.643000,0.495091,0.486126
6.652000,0.495030,0.486410
6.664000,0.494819,0.486487
6.676000,0.494596,0.486427
6.685000,0.494486,0.486153
6.697000,0.494379,0.486332
6.709000,0.494308,0.486626
6.719000,0.494015,0.486957
6.730000,0.493785,0.487143
6.743000,0.493546,0.487322
6.752000,0.493458,0.487664
6.763000,0.493350,0.488024
6.776000,0.493265,0.488420
6.785000,0.493225,0.488720
6.797000,0.493158,0.488852
6.809000,0.493116,0.488878
6.819000,0.492920,0.488730
6.830000,0.492729,0.489184
6.842000,0.492547,0.489617
6.852000,0.492611,0.490219
6.863000,0.492682,0.490560
6.876000,0.492725,0.490910
6.886000,0.492750,0.491132
6.897000,0.492826,0.490972
6.909000,0.492957,0.490818
6.919000,0.492930,0.490639
6.930000,0.492967,0.490515
6.942000,0.492952,0.490293
6.952000,0.493010,0.489958
6.963000,0.493046,0.489620
6.976000,0.493089,0.489206
6.985000,0.493044,0.488977
6.997000,0.492918,0.488805
7.009000,0.492992,0.489077
7.019000,0.494647,0.492020
7.030000,0.499641,0.505045
7.042000,0.508768,0.532138
7.052000,0.521828,0.577832
7.063000,0.537237,0.639987
7.076000,0.552129,0.700246
7.085000,0.564865,0.749055
7.097000,0.575817,0.786527
7.109000,0.585229,0.815795
7.119000,0.593196,0.839253
7.130000,0.600117,0.857014
7.143000,0.606078,0.871279
7.152000,0.611418,0.882853
7.163000,0.616364,0.892596
7.175000,0.620738,0.900907
7.185000,0.624694,0.908228
7.197000,0.628034,0.915231
7.209000,0.632044,0.921831
7.219000,0.639192,0.929779
7.230000,0.654613,0.937833
7.242000,0.677289,0.946449
7.252000,0.700011,0.953875
7.263000,0.719685,0.959842
7.276000,0.736335,0.965082
7.285000,0.750484,0.969594
7.296000,0.762372,0.974552
7.309000,0.772456,0.979449
7.319000,0.780965,0.983719
7.330000,0.788368,0.987786
7.342000,0.794788,0.990805
7.352000,0.800117,0.993042
7.363000,0.804813,0.994061
7.375000,0.808908,0.994961
7.385000,0.812676,0.995740
7.396000,0.815825,0.996651
7.409000,0.818712,0.997462
7.418000,0.821216,0.998355
7.430000,0.823361,0.999372
7.442000,0.825044,1.000399
7.452000,0.826524,1.001389
7.463000,0.827919,1.002048
7.476000,0.829239,1.002481
7.485000,0.830492,1.002736
7.496000,0.831890,1.002717
7.509000,0.833225,1.002604
7.518000,0.834405,1.002509
7.530000,0.835384,1.002591
7.542000,0.836248,1.002627
7.552000,0.837056,1.002578
7.563000,0.837568,1.002761
7.575000,0.836752,1.003548
7.585000,0.834279,1.004268
7.596000,0.828691,1.005464
7.609000,0.822049,1.006571
7.618000,0.815947,1.007921
7.629000,0.810500,1.009118
7.642000,0.805681,1.010134
7.652000,0.801347,1.010853
7.663000,0.797711,1.011437
7.675000,0.794441,1.012155
7.685000,0.791520,1.012970
7.696000,0.788856,1.013739
7.709000,0.786527,1.014207
7.718000,0.784389,1.014443
7.729000,0.782381,1.014525
7.742000,0.780557,1.014723
7.752000,0.778909,1.015271
7.763000,0.777266,1.016007
7.775000,0.774100,1.016807
7.784000,0.770541,1.017135
7.796000,0.745622,1.017515
7.808000,0.684387,1.017440
7.818000,0.631451,1.017706
7.830000,0.582318,1.017634
7.842000,0.540826,1.018039
7.851000,0.508435,1.018319
7.863000,0.482562,1.019213
7.875000,0.461658,1.020116
7.885000,0.444349,1.021281
7.896000,0.430102,1.022284
7.908000,0.418510,1.023155
7.918000,0.408818,1.023968
7.929000,0.400809,1.024695
7.942000,0.394065,1.025060
7.951000,0.388426,1.024885
7.963000,0.383634,1.024473
7.975000,0.379735,1.024220
7.985000,0.376264,1.024446
7.996000,0.373128,1.024926
8.008000,0.369180,1.025585
8.018000,0.361551,1.026518
8.029000,0.348469,1.028278
8.041000,0.329170,1.030425
8.051000,0.311437,1.032065
8.063000,0.297055,1.033339
8.075000,0.285040,1.034447
8.085000,0.274676,1.035591
8.096000,0.265904,1.036352
8.108000,0.258642,1.037200
8.118000,0.252493,1.037863
8.129000,0.247347,1.038510
8.142000,0.242851,1.039055
8.151000,0.238842,1.039596
8.163000,0.235348,1.040064
8.175000,0.232534,1.040516
8.185000,0.230278,1.041071
8.196000,0.228290,1.041641
8.208000,0.226523,1.042144
8.218000,0.224757,1.042528
8.229000,0.223200,1.042761
8.241000,0.221867,1.042947
8.251000,0.220793,1.043015
8.263000,0.219834,1.043290
8.275000,0.218948,1.043603
8.284000,0.218230,1.043919
8.296000,0.217626,1.044261
8.308000,0.217007,1.044639
8.318000,0.216579,1.045174
8.329000,0.216210,1.045716
8.341000,0.215843,1.046123
8.351000,0.215597,1.046517
8.363000,0.215308,1.046778
8.375000,0.215332,1.047337
8.384000,0.215301,1.047265
8.396000,0.216088,1.045697
8.408000,0.218570,1.042820
8.418000,0.222976,1.046231
8.428000,0.237772,1.058414
8.441000,0.253318,1.091853
8.450000,0.353280,1.070554
8.461000,0.434052,1.052209
8.475000,0.436232,1.034791
8.483000,0.447292,0.959558
8.495000,0.510074,1.021323
8.508000,0.545591,1.001128
8.517000,0.556957,0.982514
8.529000,0.555628,0.937586
8.541000,0.555143,0.897321
8.551000,0.556768,0.850058
8.562000,0.558353,0.799241
8.574000,0.559420,0.754966
8.584000,0.559917,0.722133
8.596000,0.560183,0.697284
8.608000,0.560449,0.676324
8.618000,0.560618,0.657212
8.629000,0.560932,0.642236
8.641000,0.561167,0.629683
8.651000,0.561308,0.621017
8.662000,0.561276,0.614398
8.674000,0.561184,0.609050
8.684000,0.560706,0.604717
8.695000,0.558404,0.598330
8.708000,0.554451,0.589309
8.717000,0.548581,0.578184
8.729000,0.543037,0.566839
8.741000,0.537972,0.556829
8.751000,0.533350,0.548119
8.762000,0.529133,0.541559
8.774000,0.525254,0.535724
8.784000,0.521725,0.530960
8.795000,0.518696,0.525913
8.808000,0.515928,0.521613
8.817000,0.513530,0.518690
8.829000,0.511166,0.516601
8.841000,0.509034,0.514806
8.851000,0.506946,0.512806
8.862000,0.505062,0.511035
8.874000,0.503198,0.509585
8.884000,0.501526,0.508439
8.895000,0.499965,0.507438
8.908000,0.498598,0.506686
8.917000,0.497372,0.505911
8.929000,0.496297,0.505223
8.941000,0.495175,0.504755
8.951000,0.493951,0.504049
8.962000,0.492727,0.503515
8.974000,0.491747,0.502735
8.984000,0.490943,0.502403
8.995000,0.490183,0.501813
9.008000,0.489459,0.501326
9.017000,0.488676,0.500370
9.029000,0.488124,0.499191
9.041000,0.487545,0.497989
9.050000,0.487212,0.497181
9.062000,0.486677,0.496888
9.074000,0.486274,0.496697
9.084000,0.485720,0.495897
9.095000,0.485330,0.494862
9.107000,0.484936,0.493953
9.117000,0.484615,0.493250
9.129000,0.484316,0.492752
9.141000,0.483990,0.492199
9.151000,0.483541,0.491571
9.162000,0.483101,0.490615
9.174000,0.482784,0.489716
9.184000,0.482591,0.488885
9.195000,0.482591,0.488581
9.207000,0.482509,0.488516
9.217000,0.482339,0.488666
9.229000,0.482150,0.488866
9.241000,0.482047,0.489078
9.250000,0.481962,0.489465
