230.003000,0.409615,0.696097
230.016000,0.409114,0.696435
230.025000,0.408657,0.696836
230.037000,0.408133,0.697055
230.049000,0.407820,0.696956
230.058000,0.407575,0.696650
230.070000,0.407285,0.696444
230.083000,0.407028,0.696479
230.092000,0.406759,0.696382
230.103000,0.406483,0.696296
230.116000,0.406238,0.696256
230.125000,0.406019,0.696405
230.136000,0.405932,0.696500
230.149000,0.405440,0.696887
230.158000,0.402641,0.700619
230.170000,0.396467,0.709864
230.182000,0.381027,0.738484
230.192000,0.356414,0.786239
230.203000,0.335096,0.827777
230.216000,0.317155,0.862185
230.225000,0.302068,0.890870
230.237000,0.288897,0.913662
230.249000,0.277610,0.931961
230.258000,0.267409,0.946761
230.270000,0.258659,0.958524
230.282000,0.251065,0.968580
230.291000,0.244807,0.977229
230.303000,0.239324,0.984497
230.316000,0.234398,0.990883
230.325000,0.230067,0.996195
230.336000,0.226246,1.001127
230.349000,0.222947,1.005815
230.358000,0.219879,1.009804
230.370000,0.217277,1.012958
230.382000,0.216355,1.010787
230.392000,0.218726,0.996855
230.403000,0.227559,0.956611
230.416000,0.246970,0.884592
230.425000,0.281569,0.788007
230.436000,0.323406,0.693804
230.449000,0.367061,0.611764
230.458000,0.406244,0.545534
230.469000,0.437509,0.496411
230.482000,0.461877,0.460091
230.492000,0.481358,0.431028
230.503000,0.497690,0.409388
230.515000,0.511441,0.392329
230.524000,0.522795,0.379189
230.536000,0.532089,0.368509
230.549000,0.540045,0.360122
230.558000,0.546919,0.353396
230.570000,0.552599,0.348175
230.582000,0.557816,0.342953
230.591000,0.562217,0.338435
230.603000,0.566080,0.333641
230.615000,0.570961,0.329875
230.625000,0.580690,0.326404
230.636000,0.597072,0.322491
230.649000,0.619347,0.317915
230.658000,0.642269,0.313251
230.669000,0.660937,0.309205
230.682000,0.676365,0.306085
230.691000,0.688831,0.303644
230.703000,0.699162,0.302315
230.715000,0.707795,0.301321
230.724000,0.715236,0.300430
230.736000,0.721579,0.299223
230.749000,0.727138,0.298373
230.758000,0.731839,0.297696
230.770000,0.735974,0.297029
230.782000,0.739368,0.296435
230.791000,0.742346,0.295879
230.803000,0.745161,0.295388
230.815000,0.747566,0.294938
230.824000,0.749784,0.294669
230.836000,0.751582,0.294369
230.849000,0.753129,0.293848
230.857000,0.754393,0.293367
230.869000,0.755551,0.292818
230.882000,0.756814,0.292726
230.891000,0.758005,0.292531
230.903000,0.759054,0.292439
230.915000,0.759812,0.292603
